# DTStamp_FHdata_calc_t_look (time_lookahead_length) 2023-01-15 20:07:08 942952397 
# rtime[1], u[2], u_next[3], accn_csv_t[4], curr_accn_t[5], max_jerk[6], curr_frate[7], profile[8], t_look[9] eps[10] rho[11] min_tang_accn[12] max_tang_accn[13] 
    0.000000  0.000000000  0.000137210          nan  0.000000000 200.000000000  0.000000000   0     0.000000  0.000000998503024     0.164930         -nan         -nan 
    0.001000  0.000137210  0.000137133 30.000034752  5.282177334 200.000000000  0.005282177   0     0.065150  0.000000997522263     0.165221   -30.000035    30.000035 
    0.002000  0.000274344  0.000137111 30.000139449  0.927532466 200.000000000  0.006209710   0     0.017569  0.000000997328702     0.166143   -30.000139    30.000139 
    0.003000  0.000411455  0.000137143 30.000314839  1.082166189 200.000000000  0.007291876   0     0.019707  0.000000997938122     0.167701   -30.000315    30.000315 
    0.004000  0.000548598  0.000137232 30.000561798  1.261477342 200.000000000  0.008553353   0     0.022139  0.000000999372254     0.169900   -30.000562    30.000562 
    0.005000  0.000685830  0.000137176 30.000881331  1.469200249 200.000000000  0.010022554   0     0.024907  0.000000998695495     0.172751   -30.000881    30.000881 
    0.006000  0.000823006  0.000137183 30.001273946  1.689528435 200.000000000  0.011712082   0     0.027863  0.000000998929469     0.176261   -30.001274    30.001274 
    0.007000  0.000960189  0.000137053 30.001740615  1.957908933 200.000000000  0.013669991   0     0.031355  0.000000997174611     0.180445   -30.001741    30.001741 
    0.008000  0.001097243  0.000137196 30.002281616  2.239565276 200.000000000  0.015909556   0     0.035051  0.000000999390315     0.185313   -30.002282    30.002282 
    0.009000  0.001234438  0.000137210 30.002898890  2.613120115 200.000000000  0.018522676   0     0.039747  0.000000999729819     0.190892   -30.002899    30.002899 
    0.010000  0.001371648  0.000137102 30.003592855  2.982389876 200.000000000  0.021505066   0     0.044490  0.000000998298728     0.197198   -30.003593    30.003593 
    0.011000  0.001508750  0.000137080 30.004363698  3.389583029 200.000000000  0.024894649   0     0.049695  0.000000998110749     0.204245   -30.004364    30.004364 
    0.012000  0.001645830  0.000137146 30.005212679  3.883670232 200.000000000  0.028778319   0     0.055884  0.000000999215781     0.212060   -30.005213    30.005213 
    0.013000  0.001782976  0.000137108 30.006141291  4.444849673 200.000000000  0.033223169   0     0.062873  0.000000998795861     0.220674   -30.006141    30.006141 
    0.014000  0.001920083  0.000137169 30.007149765  5.019151320 200.000000000  0.038242320   0     0.070090  0.000000999819947     0.230107   -30.007150    30.007150 
    0.015000  0.002057252  0.000137137 30.008239783  5.715662257 200.000000000  0.043957983   0     0.078704  0.000000999495877     0.240395   -30.008240    30.008240 
    0.016000  0.002194389  0.000137021 30.009411578  6.420984165 200.000000000  0.050378967   0     0.087504  0.000000997946611     0.251562   -30.009412    30.009412 
    0.017000  0.002331410  0.000137021 30.010665256  7.184656253 200.000000000  0.057563623   0     0.097015  0.000000998080688     0.263630   -30.010665    30.010665 
    0.018000  0.002468431  0.000137137 30.012002738  8.110972797 200.000000000  0.065674596   0     0.108399  0.000000999915640     0.276641   -30.012003    30.012003 
    0.019000  0.002605568  0.000136994 30.013426254  9.147695509 200.000000000  0.074822291   0     0.121107  0.000000997966935     0.290642   -30.013426    30.013426 
    0.020000  0.002742562  0.000136980 30.014934081 10.044165300 200.000000000  0.084866457   0     0.132328  0.000000997894173     0.305642   -30.014934    30.014934 
    0.021000  0.002879542  0.000137093 30.016528499 11.247136112 200.000000000  0.096113593   0     0.147050  0.000000999690287     0.321689   -30.016528    30.016528 
    0.022000  0.003016635  0.000136967 30.018212121 12.583079462 200.000000000  0.108696672   0     0.163368  0.000000997984301     0.338838   -30.018212    30.018212 
    0.023000  0.003153602  0.000136978 30.019983022 13.698280604 200.000000000  0.122394953   0     0.177257  0.000000998285059     0.357097   -30.019983    30.019983 
    0.024000  0.003290580  0.000136944 30.021843926 15.222718460 200.000000000  0.137617671   0     0.195859  0.000000997932796     0.376523   -30.021844    30.021844 
    0.025000  0.003427525  0.000137050 30.023795270 16.677500352 200.000000000  0.154295172   0     0.213744  0.000000999608560     0.397150   -30.023795    30.023795 
    0.026000  0.003564575  0.000136938 30.025840193 18.460301417 200.000000000  0.172755473   0     0.235460  0.000000998107892     0.419043   -30.025840    30.025840 
    0.027000  0.003701512  0.000136970 30.027976537 19.867029762 200.000000000  0.192622503   0     0.252917  0.000000998722650     0.442209   -30.027977    30.027977 
    0.028000  0.003838482  0.000136971 30.030207599 21.856772417 200.000000000  0.214479275   0     0.277139  0.000000998866194     0.466715   -30.030208    30.030208 
    0.029000  0.003975453  0.000136942 30.032534019 23.697944166 200.000000000  0.238177220   0     0.299717  0.000000998593753     0.492602   -30.032534    30.032534 
    0.030000  0.004112395  0.000136889 30.034956431 25.616017079 200.000000000  0.263793237   0     0.323234  0.000000997956012     0.519908   -30.034956    30.034956 
    0.031000  0.004249285  0.000136982 30.037475468 27.607103570 200.000000000  0.291400340   0     0.347644  0.000000999446359     0.548674   -30.037475    30.037475 
    0.032000  0.004386266  0.000136883 30.040095037 30.040095037 200.000000000  0.321498963   0     0.377247  0.000000998142769     0.578979   -30.040095    30.040095 
    0.033000  0.004523149  0.000136932 30.042812666 30.042812666 200.000000000  0.353358977   0     0.378678  0.000000998992487     0.610829   -30.042813    30.042813 
    0.034000  0.004660081  0.000136960 30.045632444 30.045632444 200.000000000  0.387913668   0     0.380218  0.000000999541050     0.644307   -30.045632    30.045632 
    0.035000  0.004797041  0.000136969 30.048555263 30.048555263 200.000000000  0.424826162   0     0.381851  0.000000999819009     0.679459   -30.048555    30.048555 
    0.036000  0.004934010  0.000136962 30.051582019 30.051582019 200.000000000  0.464153996   0     0.383577  0.000000999853844     0.716332   -30.051582    30.051582 
    0.037000  0.005070972  0.000136940 30.054713615 30.054713615 200.000000000  0.505948297   0     0.385397  0.000000999670134     0.754975   -30.054714    30.054714 
    0.038000  0.005207912  0.000136905 30.057950962 30.057950962 200.000000000  0.550253488   0     0.387311  0.000000999289743     0.795435   -30.057951    30.057951 
    0.039000  0.005344817  0.000136857 30.061294978 30.061294978 200.000000000  0.597107072   0     0.389317  0.000000998732009     0.837762   -30.061295    30.061295 
    0.040000  0.005481674  0.000136798 30.064746589 30.064746589 200.000000000  0.646539464   0     0.391415  0.000000998013942     0.882005   -30.064747    30.064747 
    0.041000  0.005618472  0.000136878 30.068306731 30.068306731 200.000000000  0.698573886   0     0.393604  0.000000999317833     0.928215   -30.068307    30.068307 
    0.042000  0.005755350  0.000136796 30.071980394 30.071980394 200.000000000  0.754105799   0     0.395917  0.000000998257904     0.976496   -30.071980    30.071980 
    0.043000  0.005892145  0.000136850 30.075764607 30.075764607 200.000000000  0.811487499   0     0.398285  0.000000999187224     1.026851   -30.075765    30.075765 
    0.044000  0.006028995  0.000136890 30.079664503 30.079664503 200.000000000  0.872488146   0     0.400776  0.000000999914730     1.079387   -30.079665    30.079665 
    0.045000  0.006165886  0.000136777 30.083681225 30.083681225 200.000000000  0.936277777   0     0.403355  0.000000998397982     1.134163   -30.083681    30.083681 
    0.046000  0.006302662  0.000136795 30.087811611 30.087811611 200.000000000  1.001751416   0     0.405975  0.000000998809235     1.191177   -30.087812    30.087812 
    0.047000  0.006439458  0.000136802 30.092060986 30.092060986 200.000000000  1.070980073   0     0.408716  0.000000999042540     1.250547   -30.092061    30.092061 
    0.048000  0.006576260  0.000136797 30.096430483 30.096430483 200.000000000  1.142952418   0     0.411535  0.000000999104045     1.312332   -30.096430    30.096430 
    0.049000  0.006713056  0.000136780 30.100921231 30.100921231 200.000000000  1.217639716   0     0.414429  0.000000998998987     1.376593   -30.100921    30.100921 
    0.050000  0.006849836  0.000136752 30.105534349 30.105534349 200.000000000  1.295006199   0     0.417393  0.000000998731787     1.443393   -30.105534    30.105534 
    0.051000  0.006986588  0.000136713 30.110270949 30.110270949 200.000000000  1.375009371   0     0.420425  0.000000998306123     1.512793   -30.110271    30.110271 
    0.052000  0.007123301  0.000136790 30.115132129 30.115132129 200.000000000  1.457600341   0     0.423519  0.000000999565436     1.584858   -30.115132    30.115132 
    0.053000  0.007260091  0.000136726 30.120123635 30.120123635 200.000000000  1.544226678   0     0.426727  0.000000998774178     1.659723   -30.120124    30.120124 
    0.054000  0.007396817  0.000136774 30.125241977 30.125241977 200.000000000  1.631940512   0     0.429938  0.000000999611547     1.737385   -30.125242    30.125242 
    0.055000  0.007533591  0.000136686 30.130492941 30.130492941 200.000000000  1.723677559   0     0.433258  0.000000998465483     1.817985   -30.130493    30.130493 
    0.056000  0.007670277  0.000136705 30.135872919 30.135872919 200.000000000  1.816251010   0     0.436570  0.000000998888489     1.901518   -30.135873    30.135873 
    0.057000  0.007806982  0.000136709 30.141387723 30.141387723 200.000000000  1.912811340   0     0.439984  0.000000999078728     1.988130   -30.141388    30.141388 
    0.058000  0.007943691  0.000136696 30.147038451 30.147038451 200.000000000  2.011720323   0     0.443441  0.000000999037661     2.077893   -30.147038    30.147038 
    0.059000  0.008080388  0.000136668 30.152826171 30.152826171 200.000000000  2.112890788   0     0.446935  0.000000998766510     2.170882   -30.152826    30.152826 
    0.060000  0.008217056  0.000136733 30.158751914 30.158751914 200.000000000  2.216231256   0     0.450464  0.000000999853479     2.267171   -30.158752    30.158752 
    0.061000  0.008353789  0.000136670 30.164821549 30.164821549 200.000000000  2.323576667   1     0.454090  0.000000999071409     2.366919   -30.164822    30.164822 
    0.062000  0.008490459  0.000136695 30.171031216 30.171031216 200.000000000  2.431075229   1     0.457714  0.000000999583497     2.470122   -30.171031    30.171031 
    0.063000  0.008627155  0.000136700 30.177386717 30.177386717 200.000000000  2.542465785   1     0.461468  0.000000999782787     2.576944   -30.177387    30.177387 
    0.064000  0.008763854  0.000136682 30.183888969 30.183888969 200.000000000  2.655766651   1     0.465285  0.000000999670429     2.687465   -30.183889    30.183889 
    0.065000  0.008900536  0.000136644 30.190538831 30.190538831 200.000000000  2.770862407   1     0.469161  0.000000999247578     2.801770   -30.190539    30.190539 
    0.066000  0.009037180  0.000136679 30.197337100 30.197337100 200.000000000  2.887634907   1     0.473092  0.000000999898841     2.919942   -30.197337    30.197337 
    0.067000  0.009173859  0.000136594 30.204289373 30.204289373 200.000000000  3.008128975   1     0.477146  0.000000998806431     3.042152   -30.204289    30.204289 
    0.068000  0.009310453  0.000136579 30.211391482 30.211391482 200.000000000  3.127978459   1     0.481179  0.000000998719826     3.168403   -30.211391    30.211391 
    0.069000  0.009447032  0.000136624 30.218648839 30.218648839 200.000000000  3.251352154   1     0.485327  0.000000999515270     3.298868   -30.218649    30.218649 
    0.070000  0.009583656  0.000136636 30.226066732 30.226066732 200.000000000  3.378241175   1     0.489592  0.000000999830128     3.433725   -30.226067    30.226067 
    0.071000  0.009720291  0.000136615 30.233645543 30.233645543 200.000000000  3.506354985   1     0.493896  0.000000999666623     3.573066   -30.233646    30.233646 
    0.072000  0.009856906  0.000136562 30.241385542 30.241385542 200.000000000  3.635538468   1     0.498235  0.000000999027381     3.716984   -30.241386    30.241386 
